lisko;1;substantiivi;1
lisko;2;substantiivi;1
litku;;substantiivi;1
lito;;substantiivi;1
lobby;;substantiivi;1
lodju;;substantiivi;1
logo;;substantiivi;1
lohko;;substantiivi;1
loimu;;substantiivi;1
loitsu;;substantiivi;1
lokerosto;;substantiivi;1
lommo;;substantiivi;1
loru;;substantiivi;1
luiru;;substantiivi;1
luisto;;substantiivi;1
lukemisto;;substantiivi;1
lukeneisto;;substantiivi;1
lumikuuro;;substantiivi;1
lumo;;substantiivi;1
luomu;;substantiivi;1
lusto;;substantiivi;1
luulo;;substantiivi;1
luumu;;substantiivi;1
luusto;;substantiivi;1
lyijy;;substantiivi;1
lyly;;substantiivi;1
lypsy;;substantiivi;1
lähetystö;;substantiivi;1
lähistö;;substantiivi;1
läksy;;substantiivi;1
lökäpöksy;;substantiivi;1
löpö;1;substantiivi;1
löpö;2;substantiivi;1
lörtsy;;substantiivi;1
löyly;;substantiivi;1
maalipotku;;substantiivi;1
maammo;;substantiivi;1
maamo;;substantiivi;1
maaru;;substantiivi;1
maasto;;substantiivi;1
mafioso;;substantiivi;1
mahku;;substantiivi;1
mainoskatko;;substantiivi;1
makro;;substantiivi;1
maksu;;substantiivi;1
mambo;;substantiivi;1
mamu;;substantiivi;1
mango;;substantiivi;1
manu;;substantiivi;1
marsu;;substantiivi;1
massu;;substantiivi;1
masto;;substantiivi;1
masu;;substantiivi;1
matsku;;substantiivi;1
mehu;;substantiivi;1
melu;;substantiivi;1
meno;;substantiivi;1
mensut;;substantiivi;1
merkistö;;substantiivi;1
messu;;substantiivi;1
mesu;;substantiivi;1
metku;;substantiivi;1
metro;;substantiivi;1
metso;;substantiivi;1
mezzotinto;;substantiivi;1
miero;;substantiivi;1
miilu;;substantiivi;1
mikro;;substantiivi;1
mikrobisto;;substantiivi;1
ministeristö;;substantiivi;1
miso;;substantiivi;1
misu;;substantiivi;1
mittaristo;;substantiivi;1
molo;;substantiivi;1
mono;1;substantiivi;1
mopo;1;substantiivi;1
mopo;2;substantiivi;1
moro;1;substantiivi;1
moto;;substantiivi;1
muisku;;substantiivi;1
muistikatko;;substantiivi;1
muisto;;substantiivi;1
muksu;;substantiivi;1
mummo;;substantiivi;1
mummu;;substantiivi;1
mungo;;substantiivi;1
munkisto;;substantiivi;1
murju;;substantiivi;1
muro;;substantiivi;1
mursu;;substantiivi;1
murteisto;;substantiivi;1
muru;;substantiivi;1
mussu;;substantiivi;1
mutu;2;substantiivi;1
myhky;;substantiivi;1
mylly;;substantiivi;1
myrsky;;substantiivi;1
myssy;;substantiivi;1
myöstö;;substantiivi;1
märssy;;substantiivi;1
mässy;;substantiivi;1
mätky;;substantiivi;1
määrly;;substantiivi;1
möly;;substantiivi;1
mömmö;;substantiivi;1
mörsky;;substantiivi;1
mössö;;substantiivi;1
möyhy;;substantiivi;1
naapuristo;;substantiivi;1
naapurusto;;substantiivi;1
naarmu;;substantiivi;1
nacho;;substantiivi;1
naisisto;;substantiivi;1
naksu;;substantiivi;1
namu;;substantiivi;1
napsu;;substantiivi;1
narsku;;substantiivi;1
naru;;substantiivi;1
nassu;1;substantiivi;1
nassu;2;substantiivi;1
nasu;;substantiivi;1
nauru;;substantiivi;1
nekru;;substantiivi;1
neljänneskilo;;substantiivi;1
nenu;;substantiivi;1
nero;;substantiivi;1
neulasisto;;substantiivi;1
neuvo;;substantiivi;1
nielu;;substantiivi;1
nimikkeistö;;substantiivi;1
nipsu;;substantiivi;1
nisu;;substantiivi;1
nitro;;substantiivi;1
nivelistö;;substantiivi;1
nokturno;;substantiivi;1
noro;;substantiivi;1
norsu;;substantiivi;1
nosto;;substantiivi;1
nousu;;substantiivi;1
nuolu;;substantiivi;1
nupu;;substantiivi;1
nysty;;substantiivi;1
